Store URL;Category;Product URL;Name;Image URL;Large Image URL;Price;Original Price
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/vodka-mamont-700-ml-8aba33c?sid=1;Водка Mamont 700 мл;https://sbermarket.ru/_next/static/media/adult-warning-ca7fc32e.svg;;Цена со скидкой за 1 шт.1 469,00 ₽;Цена без скидки за 1 шт.1 679,00 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/vino-mucho-mas-tempranillo-krasnoe-suhoe-750-ml-ispaniya-92732a2?sid=1;Вино Mucho Mas Tempranillo красное сухое 750 мл Испания;https://sbermarket.ru/_next/static/media/adult-warning-ca7fc32e.svg;;Цена со скидкой за 1 шт.899,00 ₽;Цена без скидки за 1 шт.999,00 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/vino-igristoe-mondoro-beloe-sladkoe-750-ml-italiya-93ed2c3?sid=1;Вино игристое Mondoro белое сладкое 750 мл Италия;https://sbermarket.ru/_next/static/media/adult-warning-ca7fc32e.svg;;Цена со скидкой за 1 шт.1 199,02 ₽;Цена без скидки за 1 шт.1 699,00 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/vinogradosoderzhaschiy-napitok-martini-fiero-krasnyy-sladkiy-1-l-italiya-tonik-rich-330-ml-h-2-sht-8292438?sid=1;Виноградосодержащий напиток Martini Fiero красный сладкий 1...;https://sbermarket.ru/_next/static/media/adult-warning-ca7fc32e.svg;;Цена со скидкой за 1 шт.1 199,00 ₽;Цена без скидки за 1 шт.1 679,00 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/pivo-krusovice-svetloe-fil-trovannoe-pasterizovannoe-430-ml-5a4cd5a?sid=1;Пиво Krusovice светлое фильтрованное пастеризованное 430 мл;https://sbermarket.ru/_next/static/media/adult-warning-ca7fc32e.svg;;Цена со скидкой за 1 шт.59,90 ₽;Цена без скидки за 1 шт.73,90 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/sidr-bon-season-yablochnyy-belyy-sladkiy-430-ml-rossiya-4d13313?sid=1;Сидр Bon Season яблочный белый сладкий 430 мл Россия;https://sbermarket.ru/_next/static/media/adult-warning-ca7fc32e.svg;;Цена со скидкой за 1 шт.69,90 ₽;Цена без скидки за 1 шт.89,90 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/goroshek-heinz-zelenyy-400-g-2539913?sid=1;Горошек Heinz зеленый 400 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2NTYzOTUxL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTQ4JTNBNDUuNjM1Nzg4JTJCMDAlM0EwMC8xNjU2Mzk1MV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2NTYzOTUxL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTQ4JTNBNDUuNjM1Nzg4JTJCMDAlM0EwMC8xNjU2Mzk1MV8xLmpwZw==.jpg;Цена со скидкой за 1 шт.109,00 ₽;Цена без скидки за 1 шт.129,00 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/drazhe-m-m-s-s-arahisom-i-molochnym-shokoladom-80-g?sid=1;Драже M&M's с арахисом и молочным шоколадом 80 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MDYxMDkwL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTM3JTNBNDEuNzI5Nzk1JTJCMDAlM0EwMC8xNTA2MTA5MF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MDYxMDkwL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTM3JTNBNDEuNzI5Nzk1JTJCMDAlM0EwMC8xNTA2MTA5MF8xLmpwZw==.jpg;Цена со скидкой за 1 шт.114,00 ₽;Цена без скидки за 1 шт.120,00 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/moloko-3-5-ul-trapasterizovannoe-1-l-parmalat-bzmzh-70f79c0?sid=1;Молоко 3,5% ультрапастеризованное 1 л Parmalat БЗМЖ;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE5NjUyNzMwL29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTUwJTNBNTMuMTE2ODM5JTJCMDAlM0EwMC8xOTY1MjczMF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE5NjUyNzMwL29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTUwJTNBNTMuMTE2ODM5JTJCMDAlM0EwMC8xOTY1MjczMF8xLmpwZw==.jpg;Цена со скидкой за 1 шт.109,00 ₽;Цена без скидки за 1 шт.116,00 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/naggetsy-kurinye-miratorg-klassicheskie-zamorozhennye-300-g-eef7eea?sid=1;Наггетсы куриные Мираторг Классические замороженные 300 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE3MDk1L29yaWdpbmFsLzEvMjAyNC0wMi0wN1QxOSUzQTE3JTNBMDYuNjU0Mjg5JTJCMDAlM0EwMC8xNzA5NV8xLnBuZw==.png;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE3MDk1L29yaWdpbmFsLzEvMjAyNC0wMi0wN1QxOSUzQTE3JTNBMDYuNjU0Mjg5JTJCMDAlM0EwMC8xNzA5NV8xLnBuZw==.png;Цена со скидкой за 1 шт.139,00 ₽;Цена без скидки за 1 шт.159,01 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/desert-chudo-klubnika-zemlyanika-tvorozhnyy-vzbityy-4-bzmzh-100-g-9f2fefc?sid=1;Десерт Чудо клубника-земляника творожный взбитый 4% БЗМЖ...;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2MzQ3L29yaWdpbmFsLzEvMjAyNC0wMi0wNlQwNyUzQTIxJTNBMDEuOTQ5OTgzJTJCMDAlM0EwMC8xNjM0N18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2MzQ3L29yaWdpbmFsLzEvMjAyNC0wMi0wNlQwNyUzQTIxJTNBMDEuOTQ5OTgzJTJCMDAlM0EwMC8xNjM0N18xLmpwZw==.jpg;Цена со скидкой за 1 шт.56,91 ₽;Цена без скидки за 1 шт.59,90 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/lapsha-big-bon-wok-s-kuritsey-i-sousom-teriyaki-bystrogo-prigotovleniya-85-g-c21f28d?sid=1;Лапша Big Bon Wok с курицей и соусом терияки быстрого...;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE4MDU3NDcwL29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTQzJTNBMTUuNjI4ODA2JTJCMDAlM0EwMC8xODA1NzQ3MF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE4MDU3NDcwL29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTQzJTNBMTUuNjI4ODA2JTJCMDAlM0EwMC8xODA1NzQ3MF8xLmpwZw==.jpg;Цена со скидкой за 1 шт.47,41 ₽;Цена без скидки за 1 шт.68,90 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/voda-pitievaya-mineral-naya-arhyz-negazirovannaya-lechebno-stolovaya-500-ml-6b6f425?sid=1;Вода питьевая минеральная Архыз негазированная...;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzYwMDQzL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTM5JTNBMzUuNDE5NDU2JTJCMDAlM0EwMC82MDA0M18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzYwMDQzL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTM5JTNBMzUuNDE5NDU2JTJCMDAlM0EwMC82MDA0M18xLmpwZw==.jpg;Цена со скидкой за 1 шт.36,57 ₽;Цена без скидки за 1 шт.38,49 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/mayonez-sloboda-olivkovyy-67-400-ml-aa010fb?sid=1;Майонез Слобода Оливковый 67% 400 мл;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEwODcyL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTUwJTNBMDYuOTg3MzExJTJCMDAlM0EwMC8xMDg3Ml8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEwODcyL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTUwJTNBMDYuOTg3MzExJTJCMDAlM0EwMC8xMDg3Ml8xLmpwZw==.jpg;Цена со скидкой за 1 шт.98,10 ₽;Цена без скидки за 1 шт.109,00 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/drazhe-m-m-s-s-arahisom-i-molochnym-shokoladom-80-g?sid=1;Драже M&M's с арахисом и молочным шоколадом 80 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MDYxMDkwL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTM3JTNBNDEuNzI5Nzk1JTJCMDAlM0EwMC8xNTA2MTA5MF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MDYxMDkwL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTM3JTNBNDEuNzI5Nzk1JTJCMDAlM0EwMC8xNTA2MTA5MF8xLmpwZw==.jpg;Цена со скидкой за 1 шт.114,00 ₽;Цена без скидки за 1 шт.120,00 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/semechki-tykvennye-ot-martina-zharenye-solenye-100-g-fcc43e4?sid=1;Семечки тыквенные от Мартина жареные соленые 100 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzYyNzY2L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTMyJTNBNDkuNjMwMjg4JTJCMDAlM0EwMC82Mjc2Nl8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzYyNzY2L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTMyJTNBNDkuNjMwMjg4JTJCMDAlM0EwMC82Mjc2Nl8xLmpwZw==.jpg;Цена со скидкой за 1 шт.94,91 ₽;Цена без скидки за 1 шт.133,00 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/chay-chernyy-greenfield-kenyan-sunrise-v-paketikah-2-g-h-25-sht-542e93d?sid=1;Чай черный Greenfield Kenyan Sunrise в пакетиках 2 г х 25 шт;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzYxNDU3L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTMyJTNBMDcuMDcxNjI4JTJCMDAlM0EwMC82MTQ1N18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzYxNDU3L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTMyJTNBMDcuMDcxNjI4JTJCMDAlM0EwMC82MTQ1N18xLmpwZw==.jpg;Цена со скидкой за 1 шт.85,41 ₽;Цена без скидки за 1 шт.114,00 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/kvashenaya-kapusta-traditsii-vkusa-s-morkov-yu-500-g-dd8bed5?sid=1;Квашеная капуста Традиции вкуса с морковью 500 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyOTAwNi9vcmlnaW5hbC8xLzIwMjMtMTEtMzBUMTklM0EwMSUzQTA5LjA1MDI4MSUyQjAwJTNBMDAvMjI5MDA2XzEuanBn.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyOTAwNi9vcmlnaW5hbC8xLzIwMjMtMTEtMzBUMTklM0EwMSUzQTA5LjA1MDI4MSUyQjAwJTNBMDAvMjI5MDA2XzEuanBn.jpg;Цена со скидкой за 1 шт.66,41 ₽;Цена без скидки за 1 шт.69,90 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/bedro-indyushinoe-file-metro-chef-ohlazhdennoe-2-8-kg-f64b6b1?sid=1;Бедро индюшиное филе Metro Chef охлажденное ~2,8 кг;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE4NjAwODY1L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTQzJTNBMzkuMzQ2NTc4JTJCMDAlM0EwMC8xODYwMDg2NV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE4NjAwODY1L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTQzJTNBMzkuMzQ2NTc4JTJCMDAlM0EwMC8xODYwMDg2NV8xLmpwZw==.jpg;Цена со скидкой за 1 шт.1 481,20 ₽;Цена без скидки за 1 шт.1 677,23 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/ananas-metro-chef-v-sirope-kol-tsami-560-g-392b9d6?sid=1;Ананас Metro Chef в сиропе кольцами 560 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2MDY4NzgzL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUyJTNBMDIuMzQ0OTE3JTJCMDAlM0EwMC8xNjA2ODc4M18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2MDY4NzgzL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUyJTNBMDIuMzQ0OTE3JTJCMDAlM0EwMC8xNjA2ODc4M18xLmpwZw==.jpg;Цена со скидкой за 1 шт.129,00 ₽;Цена без скидки за 1 шт.209,00 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/testo-metro-chef-sloenoe-bezdrozhzhevoe-500-g-6cce338?sid=1;Тесто Metro Chef слоеное бездрожжевое 500 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE3NDE2MTU5L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUzJTNBNDkuNjY0NDUwJTJCMDAlM0EwMC8xNzQxNjE1OV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE3NDE2MTU5L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUzJTNBNDkuNjY0NDUwJTJCMDAlM0EwMC8xNzQxNjE1OV8xLmpwZw==.jpg;Цена со скидкой за 1 шт.62,90 ₽;Цена без скидки за 1 шт.70,90 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/treska-metro-chef-zamorozhennaya-file-480-g-85e1fe4?sid=1;Треска Metro Chef замороженная филе 480 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2NTE4MzMxL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTU2JTNBNTQuMzkzMjk2JTJCMDAlM0EwMC8xNjUxODMzMV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2NTE4MzMxL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTU2JTNBNTQuMzkzMjk2JTJCMDAlM0EwMC8xNjUxODMzMV8xLmpwZw==.jpg;Цена со скидкой за 1 шт.439,00 ₽;Цена без скидки за 1 шт.479,00 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/testo-metro-chef-sloenoe-drozhzhevoe-500-g-d686a56?sid=1;Тесто Metro Chef слоеное дрожжевое 500 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE3NDE2MTYwL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUzJTNBNDkuODk0ODMxJTJCMDAlM0EwMC8xNzQxNjE2MF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE3NDE2MTYwL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUzJTNBNDkuODk0ODMxJTJCMDAlM0EwMC8xNzQxNjE2MF8xLmpwZw==.jpg;Цена со скидкой за 1 шт.62,90 ₽;Цена без скидки за 1 шт.70,90 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/bekon-syrokopchenyy-metro-chef-narezka-500-g-a5c085d?sid=1;Бекон сырокопченый Metro Chef нарезка 500 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI2ODk3L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTI3JTNBMTUuNzE1MTA3JTJCMDAlM0EwMC8yNjg5N18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI2ODk3L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTI3JTNBMTUuNzE1MTA3JTJCMDAlM0EwMC8yNjg5N18xLmpwZw==.jpg;Цена со скидкой за 1 шт.339,00 ₽;Цена без скидки за 1 шт.499,00 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/makaronnye-izdeliya-metro-chef-spagetti-450-g-57cf5fc?sid=1;Макаронные изделия Metro Chef Спагетти 450 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyMjEzOTE0L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxOCUzQTAwJTNBMjQuMDcyMzI3JTJCMDAlM0EwMC8yMjIxMzkxNF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyMjEzOTE0L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxOCUzQTAwJTNBMjQuMDcyMzI3JTJCMDAlM0EwMC8yMjIxMzkxNF8xLmpwZw==.jpg;Цена со скидкой за 1 шт.52,16 ₽;Цена без скидки за 1 шт.54,90 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/ananas-metro-chef-v-sirope-kusochkami-560-g-c7d418a?sid=1;Ананас Metro Chef в сиропе кусочками 560 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2MDY4NzgyL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUyJTNBMDEuNTIyMTE3JTJCMDAlM0EwMC8xNjA2ODc4Ml8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2MDY4NzgyL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUyJTNBMDEuNTIyMTE3JTJCMDAlM0EwMC8xNjA2ODc4Ml8xLmpwZw==.jpg;Цена со скидкой за 1 шт.129,00 ₽;Цена без скидки за 1 шт.182,00 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/mintay-metro-chef-portsionnyy-zamorozhennyy-file-800-g-a063127?sid=1;Минтай Metro Chef порционный замороженный филе 800 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzcyNzg1NC9vcmlnaW5hbC8xLzIwMjMtMTEtMzBUMTklM0EwMSUzQTI4LjMyOTU1OSUyQjAwJTNBMDAvNzI3ODU0XzEuanBn.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzcyNzg1NC9vcmlnaW5hbC8xLzIwMjMtMTEtMzBUMTklM0EwMSUzQTI4LjMyOTU1OSUyQjAwJTNBMDAvNzI3ODU0XzEuanBn.jpg;Цена со скидкой за 1 шт.559,00 ₽;Цена без скидки за 1 шт.659,00 ₽
https://sbermarket.ru/metro/c/priedlozhieniia;;https://sbermarket.ru/metro/krevetki-metro-chef-tigrovye-26-30-ochischennye-varenye-zamorozhennye-850-g-4cd3232?sid=1;Креветки Metro Chef тигровые 26/30 очищенные вареные...;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1OTc1Njg5L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUwJTNBMjYuMDQzOTc0JTJCMDAlM0EwMC8xNTk3NTY4OV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1OTc1Njg5L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUwJTNBMjYuMDQzOTc0JTJCMDAlM0EwMC8xNTk3NTY4OV8xLmpwZw==.jpg;Цена со скидкой за 1 шт.1 599,00 ₽;Цена без скидки за 1 шт.1 799,01 ₽
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/konfety-raffaello-150-g?sid=1;Конфеты Raffaello 150 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1ODkwL29yaWdpbmFsLzEvMjAyNC0wMi0yMFQwNyUzQTQ3JTNBMzAuMjE1NDMyJTJCMDAlM0EwMC8xNTg5MF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1ODkwL29yaWdpbmFsLzEvMjAyNC0wMi0yMFQwNyUzQTQ3JTNBMzAuMjE1NDMyJTJCMDAlM0EwMC8xNTg5MF8xLmpwZw==.jpg;Цена со скидкой за 1 шт.279,00 ₽;Цена без скидки за 1 шт.429,00 ₽
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/konfety-shokoladnye-merci-assorti-250-g-37107a3?sid=1;Конфеты шоколадные Merci Ассорти 250 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyOTkzMzA1L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTMwJTNBMjcuMTkxMTA2JTJCMDAlM0EwMC8yMjk5MzMwNV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyOTkzMzA1L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTMwJTNBMjcuMTkxMTA2JTJCMDAlM0EwMC8yMjk5MzMwNV8xLmpwZw==.jpg;Цена со скидкой за 1 шт.289,00 ₽;Цена без скидки за 1 шт.469,00 ₽
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/nabor-konfet-korkunov-assorti-iz-temnogo-i-molochnogo-shokolada-165-g-ea55073?sid=1;Набор конфет Коркунов Ассорти из темного и молочного...;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0Nzg1MzI4L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTM4JTNBNDcuNDA5NjE3JTJCMDAlM0EwMC8yNDc4NTMyOF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0Nzg1MzI4L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTM4JTNBNDcuNDA5NjE3JTJCMDAlM0EwMC8yNDc4NTMyOF8xLmpwZw==.jpg;Цена со скидкой за 1 шт.289,00 ₽;Цена без скидки за 1 шт.569,00 ₽
